trending_date,views,likes,dislikes,title,key,comments_disabled,processed_features
148,[1.36324376],[0.31539888],[0.01934591],3782,XiHiW4N7-bo,0,1
148,[-0.15373614],[-0.13983462],[-0.11159054],5192,f2kesmAO8VU,0,26
148,[-0.18572495],[-0.17924347],[-0.09577895],3836,JfQ3W0wjGh4,0,1
148,[-0.18816543],[-0.30226727],[-0.10797351],2213,yqnr91FFV4U,0,25
148,[0.19136609],[0.6169553],[0.0268211],1137,WyuPSLj_6aw,0,10
148,[-0.16530576],[-0.04438828],[-0.11117716],943,H7gh2fmdjCU,0,10
148,[-0.25236282],[-0.19256035],[-0.11593097],1182,zLuhCfBqf5U,0,26
148,[-0.26610541],[-0.27902828],[-0.11265842],1279,rYnmrkMizdc,0,24
148,[1.01584062],[0.96356102],[0.0685375],807,6S9c5nnDd_s,0,1
148,[-0.02333096],[-0.18312319],[-0.09412545],4257,THCVReSmm90,0,24
148,[-0.1174916],[0.06642402],[0.01397203],4583,DZAiRufPx9A,0,23
148,[-0.27448948],[-0.29984682],[-0.1178256],5583,wamF2KUQKLA,0,24
148,[0.26813336],[0.13319625],[0.05964994],2279,uBYzYji4rmE,0,1
148,[-0.12708299],[-0.02314594],[-0.08961278],3838,N7HFXgyTya0,0,23
148,[-0.14903572],[-0.10919881],[-0.09791472],5099,AkCLxl3MzNA,0,27
148,[-0.19895604],[-0.17827355],[-0.09698463],1781,5PR3Hn6cQ60,0,26
148,[-0.06403924],[-0.18087313],[-0.09843144],579,2c9fXDI2EYE,0,23
148,[-0.12948831],[0.08407499],[-0.00056498],5117,MBR2kxt7RK8,0,10
148,[0.05537639],[0.45974803],[-0.04620843],616,CQQit01HHLY,0,24
148,[-0.23195269],[-0.30325468],[-0.11469085],3977,4_aR3HqFrr0,0,24
148,[-0.12206705],[-0.18364311],[-0.10259964],4722,X-eRc9PF3TU,0,24
148,[0.32697102],[-0.18563103],[-0.03449615],614,pFc6I0rgmgY,0,24
148,[-0.12233916],[-0.21327403],[-0.10397755],2322,M-E5wDgptQA,0,24
148,[-0.25425854],[-0.30621253],[-0.11641324],4923,15uSD6tHi2I,0,17
148,[-0.25506798],[-0.29014315],[-0.1243707],1435,G7yP4-ofcFQ,0,24
148,[-0.22111867],[-0.30545668],[-0.1122106],4049,Z2ttpo7c95s,0,25
148,[0.16760203],[0.13359384],[0.04531962],6300,t4pRQ0jn23Q,0,24
148,[0.13905343],[0.94372989],[0.29858053],6148,QBL8IRJ5yHU,0,26
148,[-0.21880085],[-0.24552638],[-0.10842133],5451,YvjhDjUbFyU,0,24
148,[-0.08941054],[-0.23776257],[-0.0949522],2989,8XBLuU_4Qgo,0,25
148,[-0.14075633],[-0.17481326],[-0.10718121],2771,7DbslbKsQSk,0,28
148,[-0.26017291],[-0.25295377],[-0.11982358],1117,6fyE0B430Rc,0,26
148,[-0.19505235],[0.04805652],[-0.10452872],177,1purAy2MsOc,0,23
148,[-0.29166254],[-0.31480209],[-0.11741223],5649,883Omd2YqXE,0,17
148,[-0.10763972],[-0.07786833],[-0.0892683],97,0lr497GhD04,0,24
148,[0.66813885],[0.11970899],[0.06292249],6443,MAjY8mCTXWk,0,10
148,[-0.01873319],[0.01503521],[0.20098965],5842,um-1fAVU1OQ,0,28
148,[-0.18992293],[-0.23257214],[-0.10549326],6163,E21NATEP9QI,0,25
148,[0.59680895],[0.18455447],[0.48487474],5845,j4KvrAUjn6c,0,24
148,[-0.19852691],[-0.11388244],[-0.12158042],4457,h3umdwK-oPs,0,24
148,[-0.23334949],[-0.22095919],[-0.12237273],4498,NBSAQenU2Bk,0,1
148,[0.31915213],[0.05845923],[0.21952261],26,jzLlsbdrwQk,0,22
148,[-0.15804868],[-0.25359165],[-0.05058332],1990,WF82ABLw8s4,0,24
148,[0.43914959],[0.19794562],[0.19482347],5424,r-3iathMo7o,0,28
148,[0.15241463],[-0.02487172],[-0.01933908],6171,Xpv-sEKl1B4,0,26
148,[0.09305669],[-0.1186316],[-0.11517312],6337,hiBPUpCJ7MQ,0,24
148,[-0.23032178],[-0.2664323],[-0.11210725],357,96oKlWv5wSo,0,19
148,[-0.12139975],[-0.21253566],[0.02124054],179,4oqvNR1o3Zo,0,24
148,[0.22428551],[0.63579902],[-0.06267453],5238,YI3tsmFsrOg,0,27
148,[-0.15735285],[-0.22215195],[-0.0770393],1731,oRexsyztGS0,0,24
148,[-0.11295347],[-0.06168099],[-0.07052865],21,3g5O-kT9m8k,0,28
148,[-0.17791161],[-0.15959584],[-0.10001604],3143,BspHjvU11y4,0,10
148,[-0.25141408],[-0.27789233],[-0.11524201],3540,6ijnv-jNhUA,0,27
148,[-0.29049375],[-0.29052326],[-0.10494209],84,D2mxKEa2xmA,0,24
148,[-0.18396934],[-0.30948058],[-0.09867258],445,OUBx_raReDw,0,17
148,[0.08693026],[-0.17087237],[-0.07631589],5937,nRc0kmOYgzQ,0,24
148,[1.29415823],[1.86829144],[0.36441045],1773,UfKmSfgFxi8,0,24
148,[0.06405976],[0.06215982],[0.05255368],5578,_iGAptGAweo,0,23
148,[-0.03777465],[-0.19659735],[-0.09684684],6423,BfawmhUVXVo,1,24
148,[0.05252693],[-0.16342313],[0.03681099],1912,DGdSlnw4D_M,0,23
148,[0.31437503],[0.25105583],[0.18758942],918,LtpqdJkoKm8,0,24
148,[0.10057276],[-0.10388605],[0.07294683],661,rQEqKZ7CJlk,0,28
148,[0.03806052],[0.1406717],[0.08948182],3101,OXVm3fhYsEo,0,26
148,[0.31702866],[0.63274942],[-0.04035229],5946,UQkBcHLZOqU,0,22
148,[0.53964832],[0.13209088],[0.3612068],1511,Am6NHDbj6XA,0,24
148,[0.73105115],[0.77600194],[0.83906797],4452,mdWcaWBxxcY,0,24
148,[-0.14218722],[-0.18785051],[-0.07562694],2565,CPjWgk0UXps,0,24
148,[0.18382703],[0.0927563],[-0.0687718],1081,iILJvqrAQ_w,0,10
148,[0.51826835],[0.03126188],[-0.02739988],2033,vjSohj-Iclc,0,28
148,[0.00385046],[0.25579626],[-0.09801807],2343,y_WoOYybCro,0,24
148,[-0.29447413],[-0.22951817],[-0.12268276],5275,zcEE8J2Bqa8,0,23
148,[1.62800435],[0.82988984],[0.68684273],1159,oSEeK9yDNQI,0,20
148,[-0.07359114],[-0.05801973],[-0.08758035],3003,2PH7dK6SLC8,0,10
148,[0.82034692],[0.98560726],[0.01438541],3263,tjA7nAHOAww,0,10
148,[0.00853248],[0.30917298],[-0.06053876],5024,0zZ0Y_UZRBw,0,26
148,[-0.28847266],[-0.19728766],[-0.10514878],4380,HOxylh5runs,0,26
148,[1.17891705],[2.23261368],[0.14198041],4700,ulNswX3If6U,0,1
148,[-0.16804824],[-0.10884055],[-0.04314257],3222,A2dIL4sf4TQ,0,22
148,[-0.16604987],[-0.23242359],[-0.10838688],2006,V6ElE2xs48c,0,43
148,[-0.27761051],[-0.28413133],[-0.11958245],5404,JefYnYIXY_8,0,27
148,[-0.13750803],[-0.16387315],[-0.05327025],3707,nNZrc_XvF30,0,10
148,[-0.19648553],[-0.19268705],[-0.09633012],1180,WIV3xNz8NoM,0,24
148,[0.87869877],[0.89432901],[0.10701579],4629,8h--kFui1JA,0,10
148,[-0.29562209],[-0.29112619],[-0.12216604],1987,QDk-xa1oBXw,0,26
148,[-0.28530686],[-0.30459161],[-0.12361285],1376,4LlQwTgB5Rc,0,10
148,[-0.22764408],[-0.2406243],[-0.07645368],4196,4ykXguKWqy4,0,22
148,[-0.00489255],[-0.15620546],[-0.10687117],4545,CT-orZzuN2A,0,24
148,[-0.17963192],[-0.08163009],[-0.06649824],6199,c0bsKc4tiuY,0,22
148,[-0.10517408],[-0.11719855],[-0.10256519],2876,beb8zCGMsbI,0,23
148,[-0.27638263],[-0.24223648],[-0.10211737],2333,FUQexMOrDBI,0,27
148,[-0.2768879],[-0.26071321],[-0.12261386],6067,EQ748TZcuqs,0,28
148,[-0.03620852],[0.07868358],[-0.07455905],3324,USXoINPEhoA,0,28
148,[-0.1789346],[-0.14795669],[-0.10632001],5147,azUbCdcAeFM,0,2
148,[-0.2799336],[-0.30798636],[-0.11327848],154,pojXEFDFMw8,1,24
148,[1.35190068],[0.46198935],[0.17604937],1686,l884wKofd54,0,10
148,[-0.2522054],[-0.29258108],[-0.12051254],6179,t8aPNtKYABk,0,25
148,[-0.2460392],[-0.26367106],[-0.11376075],3795,M-wat3TSQqY,0,26
148,[-0.1812512],[-0.29110434],[-0.10749124],6218,TuPT8ZF0Vl4,0,17
148,[-0.29285012],[-0.29229709],[-0.11965134],5919,NJu6uMYQWAE,0,22
148,[0.14252299],[0.15241135],[0.10618905],95,x_joMJBrT34,0,23
148,[-0.02053518],[-0.2288497],[0.12375747],472,ESKmRiLjNpg,0,25
148,[-0.13786413],[-0.15382869],[-0.04620843],2774,ouWuzQb9vNg,0,20
148,[-0.13917492],[-0.21461533],[-0.07083868],6013,eP33TkuI9vI,0,10
148,[0.65600432],[-0.03644971],[0.21122067],841,qfqVkEYQ1Ls,0,25
148,[-0.24432457],[-0.27123826],[-0.08782149],3050,HDYJVmoWoyA,0,23
148,[-0.2490281],[-0.21220361],[-0.10184178],4125,WbgIREVg2JU,0,26
148,[0.15300349],[0.48881097],[-0.09633012],2946,S9ibNh16xfs,0,24
148,[-0.22642525],[-0.11597085],[-0.06601597],3254,EGV9Ms9EHcg,0,24
148,[2.02361372],[1.76017049],[0.65118916],1911,FepIkIILumA,0,17
148,[0.82543332],[-0.13917489],[-0.01661769],2217,Kc6CIwBVo5s,1,25
148,[-0.26052888],[-0.28371191],[-0.11799784],2745,mdTv3V4ALzg,0,26
148,[-0.26291756],[-0.24378313],[-0.11920352],784,mmP1aHJjJ-U,0,24
148,[-0.24856462],[-0.23216145],[-0.09474552],5793,86ysRAffCpI,0,26
148,[19.94447216],[17.16254214],[8.56559263],1102,VYOjWnS4cMY,0,10
148,[0.16939172],[-0.18202219],[0.0129386],3176,ogfYd705cRs,1,28
148,[-0.25357231],[-0.26748524],[-0.11341627],993,1csFTDXXULY,0,27
148,[-0.2474659],[-0.24438606],[-0.11162498],6329,iGD4bBgWPcY,0,10
148,[-0.12651902],[0.04218014],[-0.1014973],5697,Hzk1bM2vVFU,0,22
148,[0.01657844],[-0.02558824],[-0.0769704],4448,UE-kaxIiNPQ,0,26
148,[-0.24366729],[-0.2852236],[-0.10704341],2088,ijwHj2HaOT0,0,28
148,[-0.27651003],[-0.29473066],[-0.11403634],1996,-e-xXN-tcFU,0,10
148,[0.2718066],[-0.25969959],[-0.1031508],3569,nd4cLL_MP7M,0,24
148,[0.08045219],[-0.26384582],[-0.09881037],1169,vug4bROR79I,0,17
148,[-0.23915364],[-0.2708232],[-0.1179634],2436,STVXHhTdjW4,0,22
148,[-0.18837385],[-0.06372571],[-0.04441714],2034,bK0TEqDtkK4,0,20
148,[-0.16793504],[-0.18549122],[0.04662864],4088,4HX6R88QZB0,0,22
148,[-0.2508182],[-0.27672142],[-0.11916907],5507,SoKQzAhXkbw,0,24
148,[-0.26104118],[-0.22766569],[-0.08851045],3470,lpFEpDPf490,0,22
148,[-0.15654598],[-0.16582611],[-0.07920952],1596,xrMfUeOPWto,0,23
148,[0.14226806],[-0.11563443],[-0.04228137],1027,KUUjtUP2CrE,0,10
148,[0.56181447],[1.77865595],[0.10367435],541,0l35jAGQPOI,0,24
148,[-0.14313718],[-0.11281639],[-0.10718121],4364,4lm75v4Ndlg,0,24
148,[-0.27745025],[-0.26288026],[-0.11634435],4995,a6D9ksDanh0,0,26
148,[-0.06693577],[-0.23526784],[-0.03980113],1379,sw-l5SW5hik,0,23
148,[0.02563738],[0.23885307],[0.04621526],3988,Of9GOMM9HPg,0,20
148,[-0.2712075],[-0.25793012],[-0.12030585],1698,ife5Zij94_E,0,10
148,[-0.25360099],[-0.24435547],[-0.11723999],4957,feYykx3Fq-k,0,15
148,[0.09116246],[-0.159941],[0.1166612],6057,CJRw18MtRPg,0,28
148,[-0.09274296],[-0.29443356],[0.11418096],4842,0IaG9oM4O4s,1,1
148,[-0.21888281],[-0.30648341],[-0.09843144],158,2jSWMme12ik,0,17
148,[0.31760521],[1.52880728],[0.0374655],5036,pl-DjiO8das,0,22
148,[-0.25374637],[-0.30148521],[-0.10721565],826,JwivtxQEmc8,0,23
148,[4.49264564],[3.27578192],[2.93629016],3965,Wpm07-BGJnE,0,10
148,[1.42880536],[0.26356443],[0.31177407],621,df7PZIVe1lw,0,17
148,[-0.24701621],[-0.22256264],[-0.10111838],1983,xf4iv4ic70M,0,26
148,[-0.30292555],[-0.30607272],[-0.12313058],2785,5VGxDEh3F0g,0,1
148,[-0.2431589],[-0.2619147],[-0.09367763],1749,2KuqjW0WtZg,0,24
148,[5.40406215],[3.04206816],[1.711702],3568,vjI4Alon-3Q,0,10
148,[1.46161131],[0.24382068],[0.0137998],2363,TI5bEf-BULU,0,24
148,[-0.18322347],[-0.27540197],[-0.09708797],3887,Duc3F700lgE,0,24
148,[-0.16473949],[-0.30688973],[-0.11517312],2215,sxyotaytAS0,0,25
148,[-0.19481107],[-0.2583845],[-0.09653681],2498,RBbkCEHBw_I,0,26
148,[1.38618634],[1.51465154],[0.18473024],3334,oWw1BcFhk-k,0,10
148,[-0.23168707],[-0.17675311],[-0.0737323],3498,iJz5jURaEBc,0,26
148,[2.59535629],[1.69687164],[0.26857641],1261,CX11yw6YL1w,0,10
148,[0.71481236],[0.31585763],[-0.02739988],1882,5GHXEGz3PJg,0,10
148,[-0.28928656],[-0.27610101],[-0.12171822],887,qTJs_9Ckc60,0,24
148,[-0.20204556],[-0.13368299],[-0.09340205],6099,jQS_kpH9xfA,0,10
148,[0.23445413],[-0.05187247],[-0.09433214],2936,iQp1_GfDhwQ,0,10
148,[0.90171642],[-0.17753518],[0.33450968],4468,tJfDBSWYqU8,0,1
148,[3.36408282],[3.34010312],[0.11535218],4750,Bs-Hr-gEJAU,0,10
148,[-0.20776167],[-0.2532596],[-0.03831987],6327,s1APv5uO2VU,0,24
148,[-0.23331636],[-0.28218711],[-0.12185601],4266,WXTNngJsBrI,0,24
148,[-0.16028373],[-0.18011292],[-0.09884482],6436,jC4NNUYIIdM,0,27
148,[7.01411059],[2.86737157],[0.96742082],950,DkeiKbqa02g,0,10
148,[-0.09384967],[-0.13205333],[-0.11062599],3042,B3qT1k0r9pw,0,10
148,[-0.2784965],[-0.29323644],[-0.11910018],4827,DgaC0ytqdv4,0,24
148,[0.7259331],[0.88805505],[0.09971284],5689,rxmtHVSVjdo,0,10
148,[-0.0233269],[-0.20807923],[-0.06711831],4296,qCSu-X_aEvo,0,23
148,[0.01809683],[0.05481107],[-0.07679816],2271,AshvBTw5Z84,0,24
148,[-0.27571384],[-0.29388743],[-0.12068478],5227,_pP_C7HEy3g,0,28
148,[0.81100086],[0.3995949],[0.53895793],6391,zxwfDlhJIpw,0,22
148,[0.14614971],[0.13153165],[-0.03608075],2500,OAGfx7eB3gA,0,15
148,[-0.24612955],[-0.2786307],[-0.11713665],3195,E2qtPth2W6w,0,24
148,[0.50317752],[0.49715149],[-0.01968356],6428,ZUSPD9zOyJs,0,22
148,[2.30989561],[1.61047362],[0.18941516],3629,UUkn-enk2RU,0,24
148,[0.11184876],[-0.07546972],[0.00105407],1118,JZ2fRE_nkak,0,26
148,[-0.13996786],[-0.20268781],[-0.11024707],4816,D52qnC7dJcQ,0,10
148,[-0.25895315],[-0.23050558],[-0.0475519],5170,_wNZbgBPz1Q,0,1
148,[-0.22018278],[-0.27816758],[-0.0974669],384,jiZfc0b2t3Q,0,17
148,[0.17931311],[0.05496836],[-0.02650424],4555,fDRrqJU4-Tk,0,20
148,[-0.16458612],[-0.14539205],[-0.10049831],1426,Yiq8YjQC6Rw,0,24
148,[-0.18292485],[-0.14419056],[-0.11720554],4746,TmzVBGf6uKk,0,24
148,[0.04159716],[0.33718735],[-0.05189234],4163,4k9bXpi1tU4,0,23
148,[0.14151502],[0.46906285],[-0.07104537],6404,4nq0tT_SAD0,0,10
148,[0.64469384],[0.24458963],[1.22161183],3344,8fbyfDbi-MI,0,10
148,[-0.21899263],[-0.29036597],[-0.09736356],5666,lD1mPectYOM,0,24
153,[8.17357499],[19.20907218],[3.97303395],632,7C2z4GqqS5E,0,10
153,[0.28437553],[0.23035089],[0.22927137],1847,3eQP6JoxtKk,0,1
153,[-0.24196835],[-0.18498441],[-0.10452872],2555,D6Oy4LfoqsU,0,24
153,[0.61213808],[0.92222978],[5.52174234],4041,ooyjaVdt-jA,0,20
153,[3.65740026],[1.65350442],[0.71757025],1478,yDiXQl7grPQ,0,28
153,[-0.17465817],[-0.16487366],[-0.11193501],6406,Dv4Ph97jv44,0,24
153,[-0.14339062],[-0.29238011],[-0.06746278],4972,ondQYFBvk6M,0,25
153,[0.159461],[1.35557432],[0.08448687],1832,ju_inUnrLc4,0,10
153,[-0.19583528],[-0.19262588],[-0.11238284],1874,KObL442PWhQ,0,24
153,[-0.07287759],[-0.21479883],[-0.06753168],3082,jO7Ysq0m050,0,24
153,[0.61222991],[0.7490711],[0.24945783],657,6SuMbFuKDf8,0,10
153,[-0.23887517],[-0.28112979],[-0.11672327],6038,e9NOwaiXqqA,0,23
153,[-0.24666484],[-0.31698661],[-0.11627545],4841,uQWuC7L4_DQ,0,25
153,[-0.16307179],[0.09182569],[-0.10707786],642,MWb2vazaD28,0,24
153,[-0.25914736],[-0.30005216],[-0.11820453],3191,xNGFSEcRSZI,0,24
153,[0.06478832],[-0.14865136],[-0.08892382],1434,TjXQzRWmb_I,0,1
153,[0.06599172],[1.01989996],[-0.07328448],5914,-kTWIm7m4Uw,0,23
153,[0.08078137],[0.19417076],[-0.00166731],2557,Uy7yJdq1yhg,0,26
153,[-0.10016625],[-0.10043012],[-0.10666449],5192,f2kesmAO8VU,0,26
153,[1.51073207],[0.35477715],[0.03233276],3782,XiHiW4N7-bo,0,1
153,[-0.17141542],[-0.1713617],[-0.0901295],3836,JfQ3W0wjGh4,0,1
153,[-0.11420205],[0.00710101],[-0.10766348],943,H7gh2fmdjCU,0,10
153,[0.28036297],[0.68374064],[0.03918789],1137,WyuPSLj_6aw,0,10
153,[-0.16959057],[-0.30148084],[-0.10690562],2213,yqnr91FFV4U,0,25
153,[-0.24521678],[-0.18605483],[-0.11324403],1182,zLuhCfBqf5U,0,26
153,[-0.25782737],[-0.27539323],[-0.10931697],1279,rYnmrkMizdc,0,24
153,[1.10563692],[1.01299249],[0.07663275],807,6S9c5nnDd_s,0,1
153,[-0.26980786],[-0.29832639],[-0.11648214],5583,wamF2KUQKLA,0,24
153,[-0.10757372],[0.07818988],[0.02203284],4583,DZAiRufPx9A,0,23
153,[0.29470022],[0.14717722],[0.06746961],2279,uBYzYji4rmE,0,1
153,[-0.11466202],[-0.01365636],[-0.08823486],3838,N7HFXgyTya0,0,23
153,[-0.14159931],[-0.10292922],[-0.09598564],5099,AkCLxl3MzNA,0,27
153,[-0.1898898],[-0.17133549],[-0.09291978],1781,5PR3Hn6cQ60,0,26
153,[-0.10237304],[0.10816595],[0.01238743],5117,MBR2kxt7RK8,0,10
153,[-0.28869825],[-0.29588846],[-0.12295834],5769,YMdo_0H1thU,0,24
153,[0.11004663],[0.50832316],[-0.03056909],616,CQQit01HHLY,0,24
153,[-0.22620521],[-0.30221921],[-0.1137952],3977,4_aR3HqFrr0,0,24
153,[0.34246934],[-0.17996874],[-0.0295701],614,pFc6I0rgmgY,0,24
153,[-0.25072339],[-0.28786251],[-0.12378509],1435,G7yP4-ofcFQ,0,24
153,[-0.25291989],[-0.30609456],[-0.11599987],4923,15uSD6tHi2I,0,17
153,[-0.21071905],[-0.30441685],[-0.11086713],4049,Z2ttpo7c95s,0,25
153,[0.1929214],[0.14333246],[0.05072794],6300,t4pRQ0jn23Q,0,24
153,[-0.09730827],[-0.2046801],[-0.10184178],2322,M-E5wDgptQA,0,24
153,[0.14836217],[0.95575352],[0.31022392],6148,QBL8IRJ5yHU,0,26
153,[-0.21067672],[-0.24225396],[-0.10745679],5451,YvjhDjUbFyU,0,24
153,[-0.12278439],[-0.15903224],[-0.10435648],2771,7DbslbKsQSk,0,28
153,[-0.08195993],[-0.23554746],[-0.09367763],2989,8XBLuU_4Qgo,0,25
153,[-0.25632359],[-0.25069934],[-0.11913462],1117,6fyE0B430Rc,0,26
153,[-0.28976857],[-0.31451373],[-0.11682662],5649,883Omd2YqXE,0,17
153,[-0.19024766],[0.05353531],[-0.10366752],177,1purAy2MsOc,0,23
153,[-0.09954656],[-0.07352986],[-0.08799373],97,0lr497GhD04,0,24
153,[0.82539681],[0.14491406],[0.08796611],6443,MAjY8mCTXWk,0,10
153,[-0.01267532],[0.0190329],[0.2090849],5842,um-1fAVU1OQ,0,28
153,[-0.18605495],[-0.23053179],[-0.10456317],6163,E21NATEP9QI,0,25
153,[-0.19344713],[-0.10704487],[-0.12144263],4457,h3umdwK-oPs,0,24
153,[0.65501812],[0.20712063],[0.50333881],5845,j4KvrAUjn6c,0,24
153,[-0.23177282],[-0.21985819],[-0.12226938],4498,NBSAQenU2Bk,0,1
153,[-0.15309928],[-0.25220229],[-0.04906761],1990,WF82ABLw8s4,0,24
153,[0.34776375],[0.07191155],[0.23323288],26,jzLlsbdrwQk,0,22
153,[0.46017481],[0.20735219],[0.20109299],5424,r-3iathMo7o,0,28
153,[0.15595046],[-0.02277894],[-0.01847788],6171,Xpv-sEKl1B4,0,26
153,[0.11194681],[-0.11413148],[-0.11455305],6337,hiBPUpCJ7MQ,0,24
153,[-0.22722171],[-0.26526139],[-0.11183167],357,96oKlWv5wSo,0,19
153,[0.23372178],[0.6455289],[-0.06202002],5238,YI3tsmFsrOg,0,27
153,[-0.10514054],[-0.20774718],[0.02413416],179,4oqvNR1o3Zo,0,24
153,[-0.1528062],[-0.22076696],[-0.07528246],1731,oRexsyztGS0,0,24
153,[-0.10440644],[-0.05343659],[-0.06863401],21,3g5O-kT9m8k,0,28
153,[-0.25069093],[-0.27752096],[-0.11513867],3540,6ijnv-jNhUA,0,27
153,[-0.29021664],[-0.29033976],[-0.10490764],84,D2mxKEa2xmA,0,24
153,[-0.1622188],[-0.152317],[-0.09836254],3143,BspHjvU11y4,0,10
153,[-0.17983533],[-0.30916601],[-0.09788027],445,OUBx_raReDw,0,17
153,[0.119344],[-0.16395179],[-0.07356006],5937,nRc0kmOYgzQ,0,24
153,[1.36116708],[1.90567306],[0.37536488],1773,UfKmSfgFxi8,0,24
153,[0.08911932],[0.07242273],[0.05665297],5578,_iGAptGAweo,0,23
153,[-0.02918934],[-0.19425554],[-0.09633012],6423,BfawmhUVXVo,1,24
153,[0.0714936],[-0.16025557],[0.04025578],1912,DGdSlnw4D_M,0,23
153,[0.34600788],[0.26718201],[0.1976482],918,LtpqdJkoKm8,0,24
153,[0.10209981],[-0.10343166],[0.07329131],661,rQEqKZ7CJlk,0,28
153,[0.04350356],[0.14672721],[0.0937878],3101,OXVm3fhYsEo,0,26
153,[0.33835386],[0.64390799],[-0.03873324],5946,UQkBcHLZOqU,0,22
153,[0.55878107],[0.13827309],[0.36919871],1511,Am6NHDbj6XA,0,24
153,[0.86387599],[0.82327946],[0.86996773],4452,mdWcaWBxxcY,0,24
153,[-0.13954373],[-0.18649173],[-0.07476574],2565,CPjWgk0UXps,0,24
153,[0.2380212],[0.10611686],[-0.06556815],1081,iILJvqrAQ_w,0,10
153,[0.52583108],[0.03373476],[-0.02657314],2033,vjSohj-Iclc,0,28
153,[0.00869775],[0.26080319],[-0.09774248],2343,y_WoOYybCro,0,24
153,[-0.29404622],[-0.22873611],[-0.12264831],5275,zcEE8J2Bqa8,0,23
153,[1.64976719],[0.8336647],[0.69011528],1159,oSEeK9yDNQI,0,20
153,[-0.05833801],[-0.05193363],[-0.08654692],3003,2PH7dK6SLC8,0,10
153,[0.92596465],[1.03170078],[0.02289404],3263,tjA7nAHOAww,0,10
153,[0.01430823],[0.31511052],[-0.05957422],5024,0zZ0Y_UZRBw,0,26
153,[1.51625761],[2.33148535],[0.16692068],4700,ulNswX3If6U,0,1
153,[-0.28822706],[-0.19654929],[-0.10504544],4380,HOxylh5runs,0,26
153,[-0.16650497],[-0.10787936],[-0.04214358],3222,A2dIL4sf4TQ,0,22
153,[-0.16360357],[-0.23186872],[-0.1081113],2006,V6ElE2xs48c,0,43
153,[-0.27738087],[-0.28387356],[-0.119548],5404,JefYnYIXY_8,0,27
153,[-0.12786389],[-0.16176726],[-0.05216792],3707,nNZrc_XvF30,0,10
153,[-0.19498554],[-0.19197053],[-0.09612343],1180,WIV3xNz8NoM,0,24
153,[0.98352086],[0.93015087],[0.11442209],4629,8h--kFui1JA,0,10
153,[-0.29524178],[-0.29087715],[-0.1220627],1987,QDk-xa1oBXw,0,26
153,[-0.28363889],[-0.30424209],[-0.12347506],1376,4LlQwTgB5Rc,0,10
153,[-0.22626729],[-0.23959321],[-0.07524801],4196,4ykXguKWqy4,0,22
153,[-0.00346613],[-0.15564622],[-0.10683673],4545,CT-orZzuN2A,0,24
153,[-0.17832248],[-0.07940624],[-0.06615376],6199,c0bsKc4tiuY,0,22
153,[-0.0977608],[-0.1116717],[-0.10197957],2876,beb8zCGMsbI,0,23
153,[-0.27602437],[-0.24191754],[-0.10211737],2333,FUQexMOrDBI,0,27
153,[-0.27643605],[-0.26046854],[-0.12261386],6067,EQ748TZcuqs,0,28
153,[-0.03468553],[0.07982827],[-0.07435236],3324,USXoINPEhoA,0,28
153,[-0.17791134],[-0.14742803],[-0.10635446],5147,azUbCdcAeFM,0,2
153,[1.47068107],[0.48818619],[0.18583257],1686,l884wKofd54,0,10
153,[-0.27912376],[-0.30775044],[-0.11317514],154,pojXEFDFMw8,1,24
153,[-0.25189975],[-0.29244127],[-0.12047809],6179,t8aPNtKYABk,0,25
153,[-0.24530767],[-0.2633128],[-0.11369186],3795,M-wat3TSQqY,0,26
153,[-0.18089037],[-0.29107813],[-0.10745679],6218,TuPT8ZF0Vl4,0,17
153,[-0.29267443],[-0.29215292],[-0.11965134],5919,NJu6uMYQWAE,0,22
153,[0.14835405],[0.15739644],[0.10739472],95,x_joMJBrT34,0,23
153,[-0.01975212],[-0.22871863],[0.12392971],472,ESKmRiLjNpg,0,25
153,[-0.13625648],[-0.15327382],[-0.04538169],2774,ouWuzQb9vNg,0,20
153,[-0.1386779],[-0.21434882],[-0.07080423],6013,eP33TkuI9vI,0,10
153,[0.6886749],[-0.03205444],[0.22258848],841,qfqVkEYQ1Ls,0,25
153,[-0.24240113],[-0.27077514],[-0.08751146],3050,HDYJVmoWoyA,0,23
153,[-0.24864766],[-0.21180166],[-0.10177289],4125,WbgIREVg2JU,0,26
153,[0.17305887],[0.50383177],[-0.09571006],2946,S9ibNh16xfs,0,24
153,[2.05662728],[1.76947657],[0.65477174],1911,FepIkIILumA,0,17
153,[-0.22524863],[-0.11444605],[-0.06587818],3254,EGV9Ms9EHcg,0,24
153,[-0.26203415],[-0.24277388],[-0.11899683],784,mmP1aHJjJ-U,0,24
153,[0.83162305],[-0.13819185],[-0.01582539],2217,Kc6CIwBVo5s,1,25
153,[-0.25876434],[-0.28269828],[-0.11765337],2745,mdTv3V4ALzg,0,26
153,[-0.24789394],[-0.23156289],[-0.09460772],5793,86ysRAffCpI,0,26
153,[20.86172811],[17.63617372],[8.88099754],1102,VYOjWnS4cMY,0,10
153,[-0.24698524],[-0.24414139],[-0.11159054],6329,iGD4bBgWPcY,0,10
153,[0.17200911],[-0.18105226],[0.01311084],3176,ogfYd705cRs,1,28
153,[-0.25165725],[-0.26648036],[-0.11320959],993,1csFTDXXULY,0,27
153,[-0.12208828],[0.04608607],[-0.10091169],5697,Hzk1bM2vVFU,0,22
153,[0.01770895],[-0.02510765],[-0.07683261],4448,UE-kaxIiNPQ,0,26
